company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/company/mediavast,MediaVast,,USA,NY,New York,New York,/company/gettyimages,Getty Images,web,GBR,,London,London,2007-04-26,2007-04,2007-Q2,2007,202000000,USD
/company/mediawhiz,MediaWhiz,advertising,USA,NY,New York,New York,/company/matomy-media-group,Matomy Media Group,advertising,ISR,,Tel Aviv,Tel Aviv,2013-01-01,2013-01,2013-Q1,2013,10000000,USD
/company/medical-account-services,Medical Account Services,biotech,USA,OH,Cincinnati,Dayton,/company/advantedge-healthcare-solutions,Advantedge Healthcare Solutions,software,USA,NJ,Warren,Warren,2010-01-27,2010-01,2010-Q1,2010,,USD
/company/medical-dictation-services,Medical Dictation Services,software,USA,MD,Washington DC,Gaithersburg,/company/transcend-services,Transcend Services,software,USA,GA,Atlanta,Atlanta,2009-08-26,2009-08,2009-Q3,2009,16340000,USD
/company/mediconnect-global,MediConnect Global (MCG),software,USA,UT,Salt Lake City,South Jordan,/company/verisk-analytics,Verisk Analytics,public_relations,USA,NJ,New York,Jersey City,2012-03-23,2012-03,2012-Q1,2012,348600000,USD
/company/medioh,Medioh!,games_video,USA,CO,Denver,Boulder,/company/kudelski-group,Kudelski Group,,,,unknown,,2009-10-09,2009-10,2009-Q4,2009,,USD
/company/medmanage-systems,MedManage Systems,enterprise,USA,WA,Seattle,Bothell,/company/physicians-interactive,Physicians Interactive,advertising,USA,IL,Chicago,Libertyville,2009-04-01,2009-04,2009-Q2,2009,,USD
/company/medpagetoday,MedPageToday,software,USA,NJ,Little Falls,Little Falls,/company/everyday-health,Everyday Health,health,USA,NY,New York,New York,2010-12-15,2010-12,2010-Q4,2010,,USD
/company/medrium,Medrium,web,USA,NJ,Morristown,Morristown,/company/advantedge-healthcare-solutions,Advantedge Healthcare Solutions,software,USA,NJ,Warren,Warren,2012-10-24,2012-10,2012-Q4,2012,,USD
/company/medserve,MedServe,cleantech,USA,TX,Houston,Bellaire,/company/stericycle,Stericycle,biotech,USA,IL,Chicago,Lake Forest,2009-05-15,2009-05,2009-Q2,2009,185000000,USD
/company/medstory,Medstory,advertising,USA,CA,SF Bay,Mountain View,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,2007-02-26,2007-02,2007-Q1,2007,,USD
/company/medtrackalert,MedTrackAlert,web,USA,NY,New York,New York,/company/healthcentral,HealthCentral,web,USA,VA,Washington DC,Arlington,2008-05-01,2008-05,2008-Q2,2008,,USD
/company/medtrec,MedTrec,biotech,USA,,United States - Other,,/company/healthnostics,Healthnostics,biotech,USA,NY,New York,New York,2008-01-14,2008-01,2008-Q1,2008,,USD
/company/medventure-technology,MedVenture Technology,,USA,IN,Jeffersonville,Jeffersonville,/company/helix-medical,Helix Medical,biotech,USA,CA,Santa Barbara,Carpinteria,2012-10-17,2012-10,2012-Q4,2012,,USD
/company/meebo,Meebo,web,USA,CA,SF Bay,Mountain View,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2012-06-04,2012-06,2012-Q2,2012,100000000,USD
/company/meetinghouse-data-communications,Meetinghouse Data Communications,,USA,NH,Portsmouth,Portsmouth,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2006-07-06,2006-07,2006-Q3,2006,,USD
/company/meetings-io,Meetings.io,web,USA,CA,SF Bay,San Francisco,/company/jive-software,Jive Software,software,USA,CA,SF Bay,Palo Alto,2012-11-05,2012-11,2012-Q4,2012,,USD
/company/myyearbook,"MeetMe, Inc.",web,USA,PA,Philadelphia,New Hope,/company/que-pasa,Quepasa,web,USA,FL,Palm Beach,West Palm Beach,2011-07-20,2011-07,2011-Q3,2011,,USD
/company/meevee,MeeVee,games_video,USA,CA,SF Bay,Burlingame,/company/liveuniverse,LiveUniverse,web,USA,CA,Los Angeles,West Hollywood,2008-05-01,2008-05,2008-Q2,2008,,USD
/company/megasoft-consultants,Megasoft Consultants,consulting,USA,VA,Washington DC,Herndon,/company/trianz,Trianz,consulting,USA,CA,SF Bay,"Santa Clara,",2009-08-19,2009-08,2009-Q3,2009,15000000,USD
/company/meiosys,Meiosys,,USA,CA,SF Bay,Palo Alto,/company/ibm,IBM,software,USA,NY,New York,Armonk,2005-06-23,2005-06,2005-Q2,2005,,USD
/company/melodeo,Melodeo,games_video,USA,WA,Seattle,Seattle,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,2010-06-23,2010-06,2010-Q2,2010,30000000,USD
/company/melon-power,Melon Power,analytics,USA,DC,Washington DC,Washington,/company/wegowise,WegoWise,web,USA,MA,Boston,Boston,2012-12-18,2012-12,2012-Q4,2012,,USD
/company/memory-pharmaceuticals,Memory Pharmaceuticals,biotech,USA,NJ,Montvale,Montvale,/company/hoffmann-la-roche,Hoffmann-La Roche,biotech,USA,NJ,Nutley,Nutley,2008-11-25,2008-11,2008-Q4,2008,62870000,USD
/company/memphis-networx,Memphis Networx,,USA,TN,Memphis,Memphis,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,2007-10-01,2007-10,2007-Q4,2007,,USD
/company/meraki,Meraki,network_hosting,USA,CA,SF Bay,San Francisco,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2012-11-20,2012-11,2012-Q4,2012,400000000,USD
/company/mercado,Mercado,software,USA,CA,SF Bay,Pleasanton,/company/omniture,Omniture,advertising,USA,UT,Salt Lake City,Orem,2008-11-05,2008-11,2008-Q4,2008,,USD
/company/merchantcircle,MerchantCircle,web,USA,CA,SF Bay,Mountain View,/company/reply-com,Reply! Inc.,advertising,USA,CA,SF Bay,San Ramon,2011-06-22,2011-06,2011-Q2,2011,60000000,USD
/company/mercury-interactive,Mercury Interactive,,USA,CA,SF Bay,Mountain View,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,2006-07-26,2006-07,2006-Q3,2006,4500000000,USD
/company/mercury-solar-systems,Mercury solar systems,cleantech,USA,NY,New York,Port Chester,/company/real-goods-solar,Real Goods Solar,cleantech,USA,CA,Hopland,Hopland,2013-08-09,2013-08,2013-Q3,2013,,USD
/company/merge-healthcare,Merge Healthcare,biotech,USA,WI,Milwaukee,Milwaukee,/company/amicas,Amicas,biotech,USA,MA,Boston,Boston,2010-02-28,2010-02,2010-Q1,2010,,USD
/company/merial-limited,Merial Limited,biotech,USA,GA,Atlanta,Duluth,/company/sanofi-aventis,Sanofi Aventis,biotech,FRA,,Paris,Paris,2009-07-13,2009-07,2009-Q3,2009,4000000000,USD
/company/meridian,Meridian,enterprise,USA,OR,Portland,Portland,/company/aruba-networks,Aruba Networks,,USA,CA,SF Bay,Sunnyvale,2013-05-16,2013-05,2013-Q2,2013,,USD
/company/meridian-consulting,Meridian Consulting,,USA,IL,Chicago,Chicago,/company/edgewater-technology,Edgewater Technology,software,USA,MA,Boston,Wakefield,2010-05-18,2010-05,2010-Q2,2010,,USD
/company/merrimac-industries,Merrimac Industries,software,USA,NJ,West Caldwell,West Caldwell,/company/crane,Crane Co,other,USA,CT,New York,Stamford,2009-12-23,2009-12,2009-Q4,2009,52000000,USD
/company/merscom,Merscom,games_video,USA,NC,Raleigh-Durham,Chapel Hill,/company/playdom,Playdom,games_video,USA,CA,SF Bay,Palo Alto,2010-04-26,2010-04,2010-Q2,2010,,USD
/company/six-times-seven,Mertado,social,USA,CA,SF Bay,Redwood Shores,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,2012-01-20,2012-01,2012-Q1,2012,,USD
/company/messagecast,MessageCast,web,USA,CA,SF Bay,Palo Alto,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,2005-03-11,2005-03,2005-Q1,2005,,USD
/company/messageone,MessageOne,,USA,TX,Austin,Austin,/company/dell,Dell,hardware,USA,TX,Austin,Round Rock,2008-02-13,2008-02,2008-Q1,2008,155000000,USD
/company/messageway-solutions,MessageWay Solutions,software,USA,MI,Detroit,Livonia,/company/ipswitch,Ipswitch,software,USA,MA,Boston,Lexington,2010-06-15,2010-06,2010-Q2,2010,,USD
/company/met-net-communications,Met-Net Communications,public_relations,USA,PA,Pittsburg,Pittsburgh,/company/dqe-communications,DQE Communications,public_relations,USA,PA,Pittsburg,Pittsburgh,2011-07-07,2011-07,2011-Q3,2011,,USD
/company/metacarta,MetaCarta,mobile,USA,MA,Boston,Cambridge,/company/nokia,Nokia,mobile,FIN,,Finland - Other,,2010-04-09,2010-04,2010-Q2,2010,,USD
/company/metalincs,MetaLINCS,software,USA,CA,SF Bay,San Jose,/company/seagate,Seagate,hardware,USA,CA,SF Bay,Scotts Valley,2007-12-06,2007-12,2007-Q4,2007,,USD
/company/metaplace,Metaplace,games_video,USA,CA,San Diego,Solana Beach,/company/playdom,Playdom,games_video,USA,CA,SF Bay,Palo Alto,2010-07-08,2010-07,2010-Q3,2010,,USD
/company/metasolv,MetaSolv,software,USA,TX,Dallas,Plano,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2006-10-23,2006-10,2006-Q4,2006,,USD
/company/metastorm,Metastorm,software,USA,MD,Baltimore,Baltimore,/company/opentext,OpenText,software,CAN,,Waterloo,"Waterloo, ON",2011-02-02,2011-02,2011-Q1,2011,,USD
/company/metatomix,Metatomix,enterprise,USA,MA,Boston,Dedham,/company/versata,Versata Enterprises,enterprise,USA,TX,Austin,Austin,2010-09-07,2010-09,2010-Q3,2010,,USD
/company/metawebtechnologies,Metaweb Technologies,web,USA,CA,SF Bay,San Francisco,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2010-07-16,2010-07,2010-Q3,2010,,USD
/company/meteor-solutions,Meteor Solutions,advertising,USA,WA,Seattle,Seattle,/company/covario,Covario,enterprise,USA,CA,San Diego,San Diego,2012-11-16,2012-11,2012-Q4,2012,,USD
/company/meter-solutions,Meter Solutions,hardware,USA,UT,Salt Lake City,Orem,/company/vivint,"Vivint, Inc.",security,USA,UT,Salt Lake City,Provo,2011-01-12,2011-01,2011-Q1,2011,,USD
/company/metreos-corporation,Metreos Corporation,software,USA,TX,Austin,Austin,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2006-06-28,2006-06,2006-Q2,2006,28000000,USD
/company/metrico-wireless,Metrico Wireless,mobile,USA,MD,Washington DC,Frederick,/company/spirent,Spirent Communications,public_relations,USA,CA,Los Angeles,Calabasas,2012-09-05,2012-09,2012-Q3,2012,,USD
/company/metrics,Metrics,,USA,NC,Greenville,Greenville,/company/mayne-pharma,Mayne Pharma,biotech,AUS,,Salisbury South,"Salisbury South, SA",2012-10-03,2012-10,2012-Q4,2012,,USD
/company/metricshub,MetricsHub,software,USA,WA,Seattle,Bellevue,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,2013-03-04,2013-03,2013-Q1,2013,,USD
/company/metrigear,MetriGear,hardware,USA,CA,SF Bay,Santa Clara,/company/garmin,Garmin,hardware,USA,KS,Kansas City,Olathe,2010-09-21,2010-09,2010-Q3,2010,,USD
/company/metrocorp-bancshares,MetroCorp Bancshares,finance,USA,TX,Houston,Houston,/company/east-west-bancorp,East West Bancorp,finance,USA,CA,Los Angeles,Pasadena,2013-09-18,2013-09,2013-Q3,2013,273000000,USD
/company/metrofax,MetroFax,public_relations,USA,WA,Seattle,Bellevue,/company/j2-global-communications,J2 Global Communications,web,USA,CA,Los Angeles,Los Angeles,2013-03-18,2013-03,2013-Q1,2013,,USD
/company/metrologic-instruments,Metrologic Instruments,hardware,USA,NJ,Philadelphia,Blackwood,/company/honeywell,Honeywell,manufacturing,USA,NJ,Morristown,Morristown,2008-06-04,2008-06,2008-Q2,2008,720000000,USD
/company/mettoni-group,Mettoni Group,software,USA,NC,Raleigh-Durham,Durham,/company/enghouse-systems,Enghouse Systems,software,,,unknown,,2010-04-01,2010-04,2010-Q2,2010,23000000,USD
/company/mezimedia,Mezimedia,web,USA,CA,Los Angeles,Monrovia,/company/valueclick,ValueClick,advertising,USA,,TBD,,2008-07-16,2008-07,2008-Q3,2008,352000000,USD
/company/mfoundry,mFoundry,mobile,USA,CA,SF Bay,Larkspur,/company/fis,FIS,,USA,FL,Jacksonville,Jacksonville,2013-01-31,2013-01,2013-Q1,2013,120000000,USD
/company/mgs,MGS,,USA,NY,New York,New York,/company/rtn-stealth-software,RTN Stealth Software,,,,unknown,,2010-05-17,2010-05,2010-Q2,2010,,USD
/company/miasole,MiaSolé,cleantech,USA,CA,SF Bay,Santa Clara,/company/hanergy-holding-group,Hanergy Holding Group,cleantech,CHN,,Beijing,Beijing,2012-09-29,2012-09,2012-Q3,2012,30000000,USD
/company/micelle-laboratories,Micelle Laboratories,biotech,USA,CA,Los Angeles,Lake Forest,/company/herbalife-ltd,Herbalife Ltd,other,IND,,Gurgaon,Gurgaon,2009-08-14,2009-08,2009-Q3,2009,10000000,USD
/company/micro-design-services,Micro Design Services,software,USA,NJ,Parsippany,Parsippany,/company/ss-c-technologies,SS&C Technologies,software,USA,CT,Windsor,Windsor,2008-09-30,2008-09,2008-Q3,2008,17760000,USD
/company/micro-memory-bank,Micro Memory Bank,hardware,USA,PA,Philadelphia,Montgomeryville,/company/dataram,Dataram,other,USA,NJ,West Windsor,West Windsor,2009-04-22,2009-04,2009-Q2,2009,,USD
/company/micro-networks,Micro Networks,semiconductor,USA,MA,Boston,Worcester,/company/spectrum-control,Spectrum Control,hardware,USA,PA,Fairview,Fairview,2009-11-23,2009-11,2009-Q4,2009,13000000,USD
/company/microbia,Microbia,biotech,USA,MA,Boston,Lexington,/company/dsm,DSM,biotech,NLD,,Heerlen,Heerlen,2010-09-22,2010-09,2010-Q3,2010,,USD
/company/microdose-therapeutx,MicroDose Therapeutx,,USA,NJ,Monmouth Junction,Monmouth Junction,/company/teva-pharmaceutical-industries,Teva Pharmaceutical Industries,biotech,ISR,,Petach - Tikva,Petach Tikva,2013-06-17,2013-06,2013-Q2,2013,,USD
/company/microfluidics,Microfluidics,,USA,MA,Boston,Newton,/company/idex-corp,IDEX Corp,other,USA,IL,Chicago,Northbrook,2011-01-11,2011-01,2011-Q1,2011,,USD
/company/microlink,MicroLink,,USA,VA,Washington DC,Vienna,/company/autonomy,Autonomy Corporation,software,USA,CA,SF Bay,San Francisco,2010-02-09,2010-02,2010-Q1,2010,55000000,USD
/company/micromedics,Micromedics,biotech,USA,MN,Minneapolis,St. Paul,/company/nordson,Nordson,other,USA,OH,Cleveland,Westlake,2010-10-05,2010-10,2010-Q4,2010,,USD
/company/micromethod-technologies,Micromethod Technologies,software,USA,FL,Orlando,Orlando,/company/voxeo,Voxeo,network_hosting,USA,FL,Orlando,Orlando,2008-08-19,2008-08,2008-Q3,2008,,USD
/company/micromuse,Micromuse,,USA,CA,SF Bay,San Francisco,/company/ibm,IBM,software,USA,NY,New York,Armonk,2006-02-15,2006-02,2006-Q1,2006,,USD
/company/micronetics,Micronetics,hardware,USA,NH,Hudson,Hudson,/company/mercury-computer-systems,Mercury Computer Systems,semiconductor,USA,MA,Boston,Chelmsford,2012-06-10,2012-06,2012-Q2,2012,,USD
/company/microplace,MicroPlace,web,USA,CA,SF Bay,San Francisco,/company/ebay,eBay,web,USA,CA,SF Bay,San Jose,2007-04-01,2007-04,2007-Q2,2007,,USD
/company/microprobe,MicroProbe,,USA,CA,SF Bay,San Jose,/company/formfactor,FormFactor,,USA,CA,SF Bay,Livermore,2012-09-04,2012-09,2012-Q3,2012,,USD
/company/microstrain,MicroStrain,,USA,VT,Williston,Williston,/company/lord-corporation,LORD Corporation,,USA,NC,Raleigh-Durham,Cary,2012-08-20,2012-08,2012-Q3,2012,,USD
/company/microtek-systems,Microtek Systems,,USA,MD,Washington DC,Columbia,/company/indisoft,IndiSoft,,USA,MD,Washington DC,Columbia,2011-06-14,2011-06,2011-Q2,2011,,USD
/company/microtune,Microtune,semiconductor,USA,TX,Dallas,Plano,/company/zoran,Zoran,games_video,,,unknown,,2010-09-08,2010-09,2010-Q3,2010,,USD
/company/midpoint-cc,Midpoint CC,software,USA,FL,Cape Coral,Cape Coral,/company/acxiom,Acxiom,software,USA,AR,Little Rock,Little Rock,2008-09-15,2008-09,2008-Q3,2008,3600000,USD
/company/midway-games,Midway Games,games_video,USA,IL,Chicago,Chicago,/company/warner-bros,Warner Bros.,,USA,CA,Los Angeles,Burbank,2009-07-02,2009-07,2009-Q3,2009,49000000,USD
/company/mikam-graphics,Mikam Graphics,ecommerce,USA,NY,New York,New York,/company/innerworkings,InnerWorkings,software,USA,CA,SF Bay,San Francisco,2008-08-12,2008-08,2008-Q3,2008,,USD
/company/mikron-infrared,Mikron Infrared,hardware,USA,NJ,SF Bay,Oakland,/company/lumasense-technologies,LumaSense Technologies,other,USA,CA,SF Bay,Santa Clara,2007-02-12,2007-02,2007-Q1,2007,,USD
/company/mile5-solutions,Mile5 Solutions,software,USA,CA,Los Angeles,Irvine,/company/systems-america,Systems America,consulting,,,unknown,,2012-07-02,2012-07,2012-Q3,2012,,USD
/company/miles-technologies-inc,Miles Technologies Inc,,USA,IL,Chicago,Lake Zurich,/company/barcoding,Barcoding,,USA,MD,Baltimore,Baltimore,2013-05-01,2013-05,2013-Q2,2013,,USD
/company/milewise,MileWise,travel,USA,NY,New York,New York City,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,2013-05-09,2013-05,2013-Q2,2013,,USD
/company/milk,Milk,mobile,USA,CA,SF Bay,San Francisco,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2012-03-16,2012-03,2012-Q1,2012,,USD
/company/millbrook-inc,"Millbrook, Inc.",,USA,PA,Philadelphia,Exton,/company/guidewire-software,Guidewire Software,software,USA,CA,SF Bay,San Mateo,2013-05-13,2013-05,2013-Q2,2013,,USD
/company/millennium-pharmaceuticals,Millennium Pharmaceuticals,biotech,USA,MA,Boston,Cambridge,/company/takeda-pharmaceutical,Takeda Pharmaceutical,biotech,JPN,,Osaka,Osaka,2008-02-01,2008-02,2008-Q1,2008,8689310000,USD
/company/milo,Milo,web,USA,CA,SF Bay,Palo Alto,/company/ebay,eBay,web,USA,CA,SF Bay,San Jose,2010-12-02,2010-12,2010-Q4,2010,75000000,USD
/company/mimosa-systems,Mimosa Systems,software,USA,CA,SF Bay,Santa Clara,/company/iron-mountain,Iron Mountain,security,USA,MA,Boston,Boston,2010-02-22,2010-02,2010-Q1,2010,112000000,USD
/company/mincom,Mincom,software,USA,CO,Colorado - Other,,/company/abb,ABB,cleantech,CHE,,Zurich,Zurich,2011-05-09,2011-05,2011-Q2,2011,,USD
/company/mindfire-interactive,MindfireInc.,web,USA,ME,Newton Center,Newton Center,/company/connelly-partners,Connelly Partners,advertising,USA,ME,Boston,Boston,2009-08-06,2009-08,2009-Q3,2009,,USD
/company/mindmixer,MindMixer,social,USA,NE,Omaha,Omaha,/company/votertide,VoterTide,software,USA,NE,Omaha,Omaha,2013-03-26,2013-03,2013-Q1,2013,,USD
/company/mindreef,Mindreef,enterprise,USA,MA,Boston,Bedford,/company/progress-software,Progress Software,software,USA,MA,Boston,Bedford,2008-06-30,2008-06,2008-Q2,2008,6000000,USD
/company/minds-and-machines,Minds and Machines,software,USA,CA,Los Angeles,Santa Monica,/company/top-level-domain-holdings,Top Level Domain Holdings,other,GBR,,London,LONDON,2009-08-08,2009-08,2009-Q3,2009,2520000,USD
/company/mindscape-at-hanon-mckendry,MINDSCAPE at Hanon McKendry,software,USA,MI,Grand Rapids,Grand Rapids,/company/hanon-mckendry,Hanon McKendry,advertising,USA,MI,Grand Rapids,Grand Rapids,2008-09-23,2008-09,2008-Q3,2008,,USD
/company/mindset-media,Mindset Media,,USA,NY,New York,New York,/company/meebo,Meebo,web,USA,CA,SF Bay,Mountain View,2011-02-08,2011-02,2011-Q1,2011,,USD
/company/mindshift-technologies,mindSHIFT Technologies,enterprise,USA,MA,Boston,Waltham,/company/bestbuy,Best Buy,web,USA,MN,Minneapolis,Richfield,2011-11-07,2011-11,2011-Q4,2011,167000000,USD
/company/mindworks,MindWorks,,USA,CO,Denver,Broomfield,/company/freeborders,FreeBorders,consulting,USA,CA,SF Bay,San Francisco,2010-10-05,2010-10,2010-Q4,2010,,USD
/company/mint,Mint.com,finance,USA,CA,SF Bay,Mountain View,/company/intuit,Intuit,software,USA,CA,SF Bay,Mountain View,2009-09-01,2009-09,2009-Q3,2009,170000000,USD
/company/mirage-networks,Mirage Networks,software,USA,IL,Chicago,Chicago,/company/trustwave,Trustwave Holdings,software,USA,IL,Chicago,Chicago,2009-02-17,2009-02,2009-Q1,2009,,USD
/company/mirus-bio,Mirus Bio,biotech,USA,WI,Madison,Madison,/company/roche-holding,Roche Holding,biotech,CHE,,Basel,Basel,2008-07-22,2008-07,2008-Q3,2008,125000000,USD
/company/miso,Miso,mobile,USA,CA,SF Bay,San Francisco,/company/dijit,Dijit Media,software,USA,CA,SF Bay,San Francisco,2013-02-01,2013-02,2013-Q1,2013,,USD
/company/missing-link-tools,Missing Link Tools,,USA,CO,Denver,Boulder,/company/methodics,Methodics,,USA,CA,SF Bay,San Francisco,2012-05-31,2012-05,2012-Q2,2012,,USD
/company/miva,MIVA,advertising,USA,NY,New York,New York,/company/adknowledge,Adknowledge,advertising,USA,MO,Kansas City,Kansas City,2009-03-13,2009-03,2009-Q1,2009,11600000,USD
/company/mixed-signals,Mixed Signals,software,USA,CA,Los Angeles,El Segundo,/company/tektronix,Tektronix,hardware,USA,OR,Portland,Beaverton,2010-05-17,2010-05,2010-Q2,2010,,USD
/company/mixer-labs,Mixer Labs,search,USA,CA,SF Bay,San Mateo,/company/twitter,Twitter,social,USA,CA,SF Bay,San Francisco,2009-12-23,2009-12,2009-Q4,2009,5200000,USD
/company/mixx,Mixx,web,USA,VA,Washington DC,McLean,/company/ubermedia,UberMedia,web,USA,CA,Los Angeles,Pasadena,2011-01-01,2011-01,2011-Q1,2011,,USD
/company/miyowa,Miyowa,mobile,USA,CA,SF Bay,San Francisco,/company/synchronoss-technologies,Synchronoss Technologies,software,USA,NJ,Bridgewater,Bridgewater,2012-01-05,2012-01,2012-Q1,2012,59000000,USD
/company/mmtg-labs,MMTG Labs,,USA,CA,SF Bay,Oakland,/company/inmobi,InMobi,mobile,IND,,Bangalore,Bangalore,2012-07-13,2012-07,2012-Q3,2012,,USD
/company/mob-science,Mob Science,games_video,USA,CA,San Diego,Carlsbad,/company/social-gaming-network,Social Gaming Network,games_video,USA,CA,Los Angeles,Los Angeles,2013-06-13,2013-06,2013-Q2,2013,,USD
/company/mob-ly,Mob.ly,mobile,USA,CA,SF Bay,San Francisco,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,2010-05-05,2010-05,2010-Q2,2010,,USD
/company/mobclix,Mobclix,mobile,USA,CA,SF Bay,Palo Alto,/company/velti,Velti,mobile,USA,CA,SF Bay,San Francisco,2010-09-30,2010-09,2010-Q3,2010,,USD
